Datetime,F10.7,SSN,F15,xray_flux
2019-10-08,67.0,0,54.0,
2019-10-09,67.9,0,55.0,
2019-10-10,67.3,0,55.0,
2019-10-11,68.3,0,55.0,
2019-10-12,68.0,0,55.0,
2019-10-13,66.9,0,56.0,
2019-10-14,65.8,0,54.0,
2019-10-15,66.9,0,54.0,
2019-10-16,65.9,0,54.0,
2019-10-17,65.6,0,54.0,
2019-10-18,65.6,0,54.0,
2019-10-19,65.5,0,54.0,
2019-10-20,64.4,0,53.0,
2019-10-21,63.4,0,53.0,
2019-10-22,64.9,0,52.0,
2019-10-23,63.9,0,53.0,
2019-10-24,64.3,0,53.0,
2019-10-25,67.9,0,53.0,
2019-10-26,67.8,0,54.0,
2019-10-27,68.0,0,54.0,
2019-10-28,68.5,0,55.0,
2019-10-29,68.2,0,55.0,
2019-10-30,68.8,0,56.0,
2019-10-31,70.2,0,55.0,
2019-11-01,69.6,7,57.0,
2019-11-02,69.6,0,56.0,
2019-11-03,68.3,0,57.0,
2019-11-04,69.6,4,56.0,
2019-11-05,69.2,0,56.0,
2019-11-06,68.1,0,56.0,
2019-11-07,68.5,0,56.0,
2019-11-08,68.9,0,56.0,
2019-11-09,68.3,0,56.0,
2019-11-10,69.4,0,55.0,
2019-11-11,68.1,0,55.0,
2019-11-12,69.3,0,56.0,
2019-11-13,68.62876937385981,3,56.0,
2019-11-14,68.4,0,56.0,
2019-11-15,68.5,0,55.0,
2019-11-16,68.2,0,56.0,
2019-11-17,68.5,0,55.0,
2019-11-18,68.8,0,56.0,
2019-11-19,68.67618801685832,0,56.0,
2019-11-20,68.5,0,55.0,
2019-11-21,69.1,0,56.0,
2019-11-22,67.9,0,56.0,
2019-11-23,68.5,0,56.0,
2019-11-24,68.8,0,57.0,
2019-11-25,67.7,0,56.0,
2019-11-26,68.6,0,55.0,
2019-11-27,69.6,0,57.0,
2019-11-28,68.3,0,56.0,
2019-11-29,67.9,0,55.0,
2019-11-30,68.5,0,55.0,
2019-12-01,69.2,0,57.0,
2019-12-02,68.4,0,57.0,
2019-12-03,67.9,0,57.0,
2019-12-04,68.2663997315708,0,57.0,
2019-12-05,68.6,0,56.0,
2019-12-06,68.3,0,55.0,
2019-12-07,68.2,0,57.0,
2019-12-08,68.21233765916614,0,56.0,
2019-12-09,68.6,0,56.0,
2019-12-10,68.4,0,57.0,
2019-12-11,68.6,0,57.0,
2019-12-12,68.3,0,56.0,
2019-12-13,68.28664529890501,0,56.0,
2019-12-14,68.1,0,56.0,
2019-12-15,68.8,0,57.0,
2019-12-16,67.7,0,57.0,
2019-12-17,68.2,0,56.0,
2019-12-18,68.0,0,57.0,1.7852685e-08
2019-12-19,67.7,0,56.0,1.2852868e-08
2019-12-20,67.7,0,56.0,1e-09
2019-12-21,68.4,0,57.0,1e-09
2019-12-22,68.7,0,57.0,1e-09
2019-12-23,70.2,0,57.0,1e-09
2019-12-24,70.3,16,59.0,1.3504777e-08
2019-12-25,69.8,23,59.0,8.808878e-09
2019-12-26,69.7,8,60.0,4.5720374e-09
2019-12-27,70.1,0,59.0,5.0578484e-09
2019-12-28,69.8,0,59.0,6.9176216e-09
2019-12-29,69.6,0,58.0,6.6879053e-09
2019-12-30,69.57732599759771,0,58.0,1.3694436e-08
2019-12-31,69.60954257078006,0,,4.895969e-09
2020-01-01,69.4,6,,9.221133e-09
2020-01-02,69.5,12,,7.368438e-09
2020-01-03,68.9,13,57.0,1.9293575e-08
2020-01-04,69.8,12,57.0,1.0878751e-08
2020-01-05,69.4,14,57.0,1e-09
2020-01-06,68.1,7,58.0,1.3548826e-08
2020-01-07,69.3,4,57.0,8.641142e-09
2020-01-08,69.48929688217989,4,58.0,5.327714e-09
2020-01-09,69.43611927396992,15,59.0,2.131966e-08
2020-01-10,70.4,4,60.0,9.977671e-08
2020-01-11,69.31100641001638,0,58.0,1.1824771e-08
2020-01-12,69.5,0,58.0,2.74437e-09
2020-01-13,69.1,0,57.0,1.4740392e-09
2020-01-14,69.5,0,57.0,5.778346e-09
2020-01-15,68.9,0,57.0,4.1806363e-09
2020-01-16,69.4,0,57.0,3.0009846e-09
2020-01-17,67.9,0,57.0,6.1036833e-09
2020-01-18,69.0,0,56.0,6.422635e-09
2020-01-19,69.5,0,57.0,7.769216e-09
2020-01-20,69.0,0,58.0,
2020-01-21,68.3,0,57.0,5.199551e-09
2020-01-22,69.6,0,56.0,1.6354988e-09
2020-01-23,68.6,0,57.0,3.2044507e-09
2020-01-24,68.8,8,57.0,1e-09
2020-01-25,70.4,12,56.0,3.4516927e-09
2020-01-26,72.4,19,58.0,1.2048639e-08
2020-01-27,70.7,14,60.0,1.9143073e-08
2020-01-28,72.0,12,60.0,1.7409986e-08
2020-01-29,72.0,12,59.0,1.186438e-08
2020-01-30,71.9,12,59.0,8.721032e-09
2020-01-31,71.7,12,58.0,1.569078e-08
2020-02-01,70.4,6,58.0,6.924068e-09
2020-02-02,70.2,0,57.0,1.1649716e-08
2020-02-03,70.0,0,56.0,6.8090777e-09
2020-02-04,68.3,0,55.0,8.308146e-09
2020-02-05,68.6,0,56.0,6.3114056e-09
2020-02-06,69.3,0,55.0,5.848742e-09
2020-02-07,68.9,0,55.0,2.1661775e-09
2020-02-08,70.0,0,55.0,1e-09
2020-02-09,68.8,0,55.0,4.192747e-09
2020-02-10,68.3,0,55.0,3.347575e-09
2020-02-11,69.3,0,54.0,5.6471907e-09
2020-02-12,69.8,0,55.0,6.2301706e-09
2020-02-13,69.4,0,55.0,5.476885e-09
2020-02-14,69.5,0,55.0,6.801605e-09
2020-02-15,68.8,0,55.0,1.4473254e-08
2020-02-16,68.8,0,55.0,7.708775e-09
2020-02-17,69.0,0,55.0,4.8537108e-09
2020-02-18,69.4,0,55.0,1e-09
2020-02-19,69.4,0,54.0,3.0364482e-08
2020-02-20,69.2,0,55.0,1e-09
2020-02-21,69.6,0,55.0,1.0756506e-09
2020-02-22,69.17915508635159,0,56.0,5.55045e-09
2020-02-23,68.8,0,55.0,8.399836e-09
2020-02-24,68.7,0,56.0,6.5259385e-09
2020-02-25,69.1,0,55.0,4.5253863e-09
2020-02-26,68.7,0,55.0,1e-09
2020-02-27,69.6,0,54.0,3.6500383e-09
2020-02-28,69.3,0,54.0,4.766092e-09
2020-02-29,68.8,0,55.0,1.11254135e-08
2020-03-01,68.67367926815758,0,54.0,1e-09
2020-03-02,68.1,0,54.0,2.9324545e-09
2020-03-03,68.8,0,54.0,1.211069e-09
2020-03-04,68.7,0,55.0,4.7943085e-09
2020-03-05,68.3,0,53.0,1.3687315e-09
2020-03-06,68.9,0,54.0,1e-09
2020-03-07,68.8,2,54.0,7.642332e-09
2020-03-08,69.2,16,54.0,2.0327315e-08
2020-03-09,69.8,11,55.0,9.418537e-09
2020-03-10,69.8,0,55.0,9.166954e-09
2020-03-11,69.6,0,55.0,1.1586111e-08
2020-03-12,69.1,0,55.0,9.3258e-09
2020-03-13,67.9,0,,1.4484423e-08
2020-03-14,70.0348153620989,0,,8.514325e-09
2020-03-15,69.5,0,,4.507306e-09
2020-03-16,69.1,0,,7.0134685e-09
2020-03-17,70.9,0,,5.364587e-09
2020-03-18,71.4,3,56.0,5.6018483e-09
2020-03-19,71.5,0,56.0,3.4060947e-09
2020-03-20,71.1,0,56.0,3.8426635e-09
2020-03-21,70.3,0,56.0,4.3764072e-09
2020-03-22,69.8,0,56.0,7.329127e-09
2020-03-23,69.9,0,54.0,6.934223e-09
2020-03-24,70.8,0,55.0,3.7775507e-09
2020-03-25,70.9,0,55.0,
2020-03-26,69.9,0,55.0,5.9489818e-09
2020-03-27,69.2,0,54.0,6.43545e-09
2020-03-28,69.0,0,54.0,7.1228277e-09
2020-03-29,68.6,0,,4.6905884e-09
2020-03-30,69.1,3,53.0,7.810455e-09
2020-03-31,69.8,11,54.0,5.5587206e-09
2020-04-01,69.2,13,54.0,2.0862103e-08
2020-04-02,69.7,13,54.0,2.2926816e-08
2020-04-03,70.0,13,54.0,8.282103e-09
2020-04-04,70.2,13,55.0,1.1364143e-08
2020-04-05,71.3,0,54.0,1.3036182e-08
2020-04-06,70.1,0,55.0,1.1195938e-08
2020-04-07,70.1,0,55.0,8.16975e-09
2020-04-08,70.7,0,54.0,6.61013e-09
2020-04-09,70.6,0,54.0,1.2287545e-08
2020-04-10,69.5,0,54.0,1e-09
2020-04-11,70.9,0,54.0,3.0152703e-09
2020-04-12,71.1,0,54.0,3.7686734e-09
2020-04-13,70.7,0,52.0,1.2289334e-09
2020-04-14,69.4,0,53.0,1e-09
2020-04-15,68.9,0,53.0,4.381195e-09
2020-04-16,69.0,0,52.0,3.1863696e-09
2020-04-17,68.4,0,53.0,3.339925e-09
2020-04-18,70.4,0,53.0,3.4775653e-09
2020-04-19,69.2,0,53.0,3.261759e-09
2020-04-20,68.9,0,53.0,3.4105323e-09
2020-04-21,69.8,0,54.0,2.7187017e-09
2020-04-22,71.4,0,53.0,1e-09
2020-04-23,69.5,0,53.0,
2020-04-24,70.5,0,53.0,1e-09
2020-04-25,69.8,6,54.0,6.773723e-09
2020-04-26,70.1,13,54.0,9.3804635e-09
2020-04-27,69.9,26,54.0,1.0984782e-08
2020-04-28,69.9,15,54.0,
2020-04-29,71.0,24,54.0,1.1784718e-08
2020-04-30,70.9,20,55.0,2.5082587e-08
2020-05-01,71.3,4,56.0,1.6969262e-08
2020-05-02,70.3,0,54.0,1.1921919e-08
2020-05-03,69.8,0,54.0,7.377514e-09
2020-05-04,70.5,0,53.0,5.287686e-09
2020-05-05,70.5,0,54.0,7.198169e-09
2020-05-06,71.1,0,54.0,2.0418738e-09
2020-05-07,70.0,0,53.0,1e-09
2020-05-08,69.2,0,53.0,1.8471933e-09
2020-05-09,70.33848168977109,0,53.0,2.3905187e-09
2020-05-10,69.3,0,53.0,2.8246587e-09
2020-05-11,70.32185663294767,0,53.0,5.050229e-09
2020-05-12,70.3,0,52.0,3.573205e-09
2020-05-13,70.2,0,53.0,3.5589438e-09
2020-05-14,69.0,0,54.0,3.760524e-09
2020-05-14,68.7,0,54.0,3.760524e-09
2020-05-15,69.4,0,53.0,8.281036e-09
2020-05-16,71.0,0,53.0,2.3274522e-08
2020-05-17,71.2,0,55.0,1.7239328e-08
2020-05-18,71.8,0,55.0,1.6374006e-08
2020-05-19,70.3,0,55.0,1.2194254e-08
2020-05-20,71.3,0,54.0,1.3652661e-08
2020-05-21,71.9,0,54.0,1.0716476e-08
2020-05-22,72.6,0,54.0,1.263045e-08
2020-05-23,70.9,0,54.0,1.2986148e-08
2020-05-24,70.6,0,54.0,7.4167437e-09
2020-05-25,72.1,0,54.0,8.44602e-09
2020-05-26,71.6,0,54.0,7.501762e-09
2020-05-27,71.63419629599326,0,55.0,4.91887e-09
2020-05-28,71.79626484030429,0,54.0,4.3712443e-08
2020-05-29,71.5,0,54.0,6.393038e-08
2020-05-29,71.6,0,54.0,6.393038e-08
2020-05-30,71.9,0,55.0,1.2385517e-08
2020-05-31,72.8,2,54.0,1.5319582e-08
2020-06-01,71.2,6,54.0,5.6866355e-08
2020-06-02,72.4,0,55.0,5.2617352e-08
2020-06-03,72.0,9,55.0,3.000397e-08
2020-06-04,72.1,11,55.0,2.5570095e-08
2020-06-05,73.2,13,56.0,5.276562e-08
2020-06-06,73.8,16,56.0,7.0418245e-08
2020-06-07,73.8,16,57.0,5.9291985e-08
2020-06-08,73.2,16,58.0,4.1113246e-08
2020-06-09,73.15482606027676,14,,3.1088483e-08
2020-06-10,73.2,12,58.0,2.610737e-08
2020-06-11,73.7,11,56.0,1.3549945e-08
2020-06-12,72.7,11,56.0,1.2411909e-08
2020-06-13,71.6,11,55.0,1.900068e-08
2020-06-14,72.4,11,55.0,8.624783e-09
2020-06-15,72.7,8,54.0,4.560389e-09
2020-06-16,71.5,0,54.0,9.235327e-09
2020-06-17,71.0,0,55.0,8.224882e-09
2020-06-18,70.2,0,54.0,2.9109442e-09
2020-06-19,71.1,0,52.0,5.6933325e-09
2020-06-20,70.0,0,54.0,3.6328989e-09
2020-06-21,69.9,0,53.0,2.9273484e-09
2020-06-22,69.9,0,53.0,2.4166567e-09
2020-06-23,69.3,0,52.0,1e-09
2020-06-24,69.1,0,52.0,1.7262123e-09
2020-06-25,71.2,0,53.0,3.3210181e-09
2020-06-26,70.0,6,53.0,6.1225425e-09
2020-06-27,71.2,4,52.0,6.74054e-09
2020-06-28,71.5,0,53.0,1.0884764e-08
2020-06-29,71.0,0,53.0,1.9291061e-08
2020-06-30,70.4,0,53.0,2.740053e-08
2020-07-01,71.2,4,54.0,1.1344009e-08
2020-07-02,70.3,2,54.0,8.21363e-09
2020-07-03,71.6,0,53.0,7.572884e-09
2020-07-04,71.8,7,54.0,6.797113e-09
2020-07-05,71.8,5,53.0,1e-09
2020-07-06,70.8,5,53.0,1e-09
2020-07-07,70.0,8,53.0,2.5655442e-09
2020-07-08,71.05141507425006,0,53.0,1.2025442e-09
2020-07-09,71.0,0,52.0,5.3777285e-09
2020-07-10,71.1,0,53.0,4.7566378e-09
2020-07-11,71.0,0,53.0,4.3768704e-09
2020-07-12,70.9784637643793,0,52.0,3.2625114e-09
2020-07-13,70.5,0,52.0,2.0844713e-09
2020-07-14,71.2,0,53.0,2.6103293e-09
2020-07-15,70.6,2,53.0,1.1352686e-08
2020-07-16,70.9,0,53.0,5.5265637e-09
2020-07-17,71.3,0,53.0,5.182163e-09
2020-07-18,70.0,0,53.0,2.4257536e-09
2020-07-19,71.1,0,53.0,1.3419877e-09
2020-07-20,71.6,0,53.0,8.1482145e-09
2020-07-21,72.1,6,53.0,1.2926066e-08
2020-07-22,72.2,11,54.0,
2020-07-23,72.5,11,54.0,1.251139e-08
2020-07-24,71.7,11,54.0,8.764654e-09
2020-07-25,72.6,11,54.0,1e-09
2020-07-26,73.6,11,56.0,1.5248881e-08
2020-07-27,73.7,11,56.0,2.7120047e-08
2020-07-28,74.1,20,56.0,3.2084326e-08
2020-07-29,74.9,21,56.0,2.450778e-08
2020-07-30,75.6,21,57.0,2.6468507e-08
2020-07-31,74.4,21,57.0,3.1557263e-08
2020-08-01,74.1,26,57.0,4.135507e-08
2020-08-02,74.9,15,57.0,3.459536e-08
2020-08-03,74.8,11,59.0,4.552752e-08
2020-08-04,75.1,11,57.0,2.879095e-08
2020-08-05,75.6,12,57.0,3.0660807e-08
2020-08-06,75.1,14,59.0,3.1208966e-08
2020-08-07,76.0,17,59.0,3.595968e-08
2020-08-08,76.8,12,59.0,3.2835032e-08
2020-08-09,76.0,13,59.0,3.547397e-08
2020-08-10,76.2,13,58.0,2.7308813e-08
2020-08-11,75.4,12,58.0,3.1406685e-08
2020-08-12,75.1,17,57.0,3.0955597e-08
2020-08-13,74.2,10,57.0,2.6505672e-08
2020-08-14,72.6,5,57.0,1.8549105e-08
2020-08-15,72.4,0,56.0,1.2903024e-08
2020-08-16,72.6,0,55.0,1.2190822e-08
2020-08-17,72.5,0,54.0,1.1157295e-08
2020-08-18,73.1,13,55.0,1.4184575e-08
2020-08-19,72.2,16,55.0,2.0231154e-08
2020-08-20,71.6,12,55.0,1.0844195e-08
2020-08-21,72.6,3,56.0,7.3291657e-09
2020-08-22,71.6,0,55.0,1.0272925e-08
2020-08-23,72.1,0,55.0,1.1032569e-08
2020-08-24,71.8,0,55.0,7.887167e-09
2020-08-25,72.1,0,55.0,7.72402e-09
2020-08-26,71.9,0,55.0,6.9224457e-09
2020-08-27,71.4,0,55.0,1.2686995e-08
2020-08-28,71.5,0,55.0,2.8658342e-09
2020-08-29,71.6,0,55.0,1e-09
2020-08-30,71.4,0,54.0,1e-09
2020-08-31,70.5,0,54.0,3.6543206e-09
2020-09-01,70.8,0,54.0,1.5427005e-08
2020-09-02,70.70490001319429,0,54.0,2.5980833e-08
2020-09-03,71.2,0,55.0,1.2245107e-08
2020-09-04,70.8,0,54.0,1.5190714e-08
2020-09-05,70.3,0,54.0,1.3764853e-08
2020-09-06,70.5,0,55.0,9.85176e-09
2020-09-07,71.3,0,55.0,6.341572e-09
2020-09-08,70.9,0,55.0,1.0159369e-08
2020-09-09,70.7,0,56.0,1.5249386e-08
2020-09-10,70.2,0,55.0,1.2757174e-08
2020-09-11,70.1757028142585,0,55.0,1.0082669e-08
2020-09-12,70.2,0,54.0,6.2433454e-09
2020-09-13,70.6,0,54.0,6.9525994e-09
2020-09-14,69.7,2,54.0,1e-09
2020-09-15,69.6,0,54.0,4.8847193e-09
2020-09-16,70.2,0,55.0,6.263043e-09
2020-09-17,70.4,0,55.0,3.3275882e-09
2020-09-18,70.6,0,55.0,5.25714e-09
2020-09-19,71.2,0,55.0,5.4609752e-09
2020-09-20,70.7,0,54.0,2.906179e-08
2020-09-21,71.9,0,55.0,8.233056e-08
2020-09-22,72.9,0,57.0,4.5576005e-08
2020-09-23,73.7,7,57.0,5.5209412e-08
2020-09-24,74.1,5,58.0,3.5037147e-08
2020-09-25,73.8,4,58.0,5.811057e-08
2020-09-26,72.9,0,58.0,5.056762e-08
2020-09-27,74.4,0,58.0,4.6954714e-08
2020-09-28,74.1,0,58.0,2.9252417e-08
2020-09-29,73.0,0,59.0,5.8552413e-08
2020-09-30,73.5,0,59.0,7.754697e-08
2020-10-01,73.0,0,58.0,9.791692e-08
2020-10-02,72.3,0,58.0,5.7963337e-08
2020-10-03,71.9,0,58.0,7.07249e-08
2020-10-04,71.2,0,57.0,6.481605e-08
2020-10-05,72.2,0,57.0,4.2543792e-08
2020-10-06,71.6,0,57.0,1.32854e-08
2020-10-07,70.6,0,57.0,8.010234e-09
2020-10-08,71.5,6,57.0,1.0777449e-08
2020-10-09,72.9,20,57.0,1.1844237e-08
2020-10-10,73.3,18,58.0,1.3382804e-08
2020-10-11,72.6,20,60.0,1.7925517e-08
2020-10-12,73.4,14,59.0,1.8602893e-08
2020-10-13,72.0,0,58.0,3.396839e-08
2020-10-14,74.1,4,59.0,9.177913e-08
2020-10-15,73.4,13,59.0,5.641788e-08
2020-10-16,74.8,13,59.0,7.600388e-08
2020-10-17,72.5,14,59.0,2.8291295e-08
2020-10-18,75.3,21,60.0,7.632261e-08
2020-10-19,74.2,17,61.0,7.379037e-08
2020-10-20,74.0,14,60.0,5.7541083e-08
2020-10-21,73.0,14,60.0,2.381291e-08
2020-10-22,74.2,12,59.0,2.9039557e-08
2020-10-24,71.3,18,60.0,2.3203006e-08
2020-10-25,73.3,19,60.0,1.9521105e-08
2020-10-26,74.1,22,61.0,3.163719e-08
2020-10-27,81.4,41,62.0,2.4582923e-07
2020-10-28,83.81457565164997,35,66.0,2.9889995e-07
2020-10-29,83.5,42,69.0,2.9494458e-06
2020-10-30,78.4,34,65.0,1.3275574e-07
2020-10-31,75.6,26,62.0,7.806436e-08
2020-11-01,76.1,5,62.0,1.7332917e-07
2020-11-02,80.3,9,63.0,3.168183e-07
2020-11-03,81.6,16,66.0,1.8108749e-07
2020-11-04,86.6,26,66.0,3.9556323e-07
2020-11-05,89.1,31,69.0,4.515249e-07
2020-11-06,92.1,41,72.0,9.1663867e-07
2020-11-07,88.9,38,74.0,3.5693373e-07
2020-11-08,88.3,44,75.0,2.1834406e-07
2020-11-09,88.3,29,73.0,2.0664942e-07
2020-11-10,85.1,29,72.0,2.0116092e-07
2020-11-11,86.3,29,70.0,1.549569e-07
2020-11-12,83.3,32,70.0,1.536746e-07
2020-11-13,80.2,26,68.0,1.06501886e-07
2020-11-14,78.5,20,66.0,1.02528745e-07
2020-11-15,76.9,5,65.0,1.0702089e-07
2020-11-16,74.9,0,65.0,1.2330652e-07
2020-11-17,77.3,10,64.0,6.435354e-08
2020-11-18,75.5,13,65.0,5.150034e-08
2020-11-19,74.9,13,65.0,9.293505e-08
2020-11-20,79.7,13,66.0,9.06139e-08
2020-11-21,82.9,26,66.0,3.200541e-07
2020-11-22,85.5,34,70.0,6.1464567e-07
2020-11-23,93.1,48,74.0,4.002837e-07
2020-11-24,97.9,44,81.0,4.0001746e-07
2020-11-25,101.0,53,83.0,4.6492e-07
2020-11-26,103.0,58,85.0,5.7999654e-07
2020-11-27,103.5,75,86.0,3.7919511e-07
2020-11-28,106.6,86,89.0,6.3620354e-07
2020-11-29,105.26755311455814,96,94.0,1.1401521e-06
2020-11-30,106.4,87,94.0,4.1256587e-07
2020-12-01,101.2,56,92.0,4.0641683e-07
2020-12-02,101.9,48,90.0,6.484264e-07
2020-12-03,99.9,45,91.0,3.0752636e-07
2020-12-04,93.0,41,85.0,2.5872973e-07
2020-12-05,97.0,37,84.0,2.930443e-07
2020-12-06,88.2,25,78.0,2.3290958e-07
2020-12-07,86.8,21,74.0,2.4130603e-07
2020-12-08,80.0,14,71.0,9.675006e-08
2020-12-09,79.6,14,68.0,5.134594e-08
2020-12-10,79.1,12,67.0,9.091546e-08
2020-12-11,80.8,12,67.0,7.487614e-08
2020-12-12,79.3,11,68.0,9.735391e-08
2020-12-13,78.1,11,66.0,1.11388694e-07
2020-12-14,80.4,13,66.0,9.74458e-08
2020-12-15,80.3,20,67.0,8.1047624e-08
2020-12-16,79.3,14,67.0,5.358771e-08
2020-12-19,79.1,0,67.0,6.8587966e-08
2020-12-20,81.1,0,68.0,8.048458e-08
2020-12-21,77.0,12,68.0,6.43388e-08
2020-12-22,83.0,12,69.0,1.5955905e-07
2020-12-23,83.6,24,72.0,1.8246436e-07
2020-12-24,84.5,28,74.0,1.06484286e-07
2020-12-25,84.9,31,75.0,9.1853565e-08
2020-12-26,85.0,35,75.0,8.4995925e-08
2020-12-27,84.9,33,75.0,1.1308739e-07
2020-12-28,84.3,30,75.0,8.516587e-08
2020-12-29,81.4,32,72.0,6.763436e-08
2020-12-30,80.1,32,72.0,6.753166e-08
2020-12-31,78.5,34,69.0,
2021-01-01,77.7,24,68.0,3.8823742e-08
2021-01-02,78.8,17,66.0,4.3841766e-08
2021-01-03,77.8,0,65.0,6.505054e-08
2021-01-04,75.0,0,64.0,2.9455114e-08
2021-01-05,72.6,0,62.0,2.0190829e-08
2021-01-06,71.7,0,61.0,1.2895968e-08
2021-01-07,72.2,0,61.0,2.9302594e-09
2021-01-08,72.8,0,60.0,1.762091e-08
2021-01-09,71.8,0,61.0,8.586643e-09
2021-01-10,70.7,0,61.0,7.950968e-09
2021-01-11,70.8,0,60.0,1.2940304e-08
2021-01-12,70.4,0,59.0,1e-09
2021-01-13,70.8,0,59.0,1e-09
2021-01-14,71.2,3,59.0,6.7898625e-09
2021-01-15,71.0,14,60.0,1.3209219e-08
2021-01-16,75.2,12,61.0,4.85135e-08
2021-01-17,74.8,14,61.0,4.167847e-08
2021-01-18,72.9,12,62.0,3.1256842e-08
2021-01-19,75.6,20,62.0,
2021-01-20,74.7,21,63.0,3.4267757e-08
2021-01-21,75.2,25,64.0,7.250409e-08
2021-01-22,75.8,35,63.0,6.369684e-08
2021-01-23,75.5,32,62.0,2.8213234e-08
2021-01-24,75.2,23,,2.511754e-08
2021-01-25,74.8,27,,9.382295e-08
2021-01-26,73.4,17,63.0,3.2780218e-08
2021-01-27,74.0,20,62.0,3.339121e-08
2021-01-28,73.4,7,62.0,4.5116757e-08
2021-01-29,73.2,0,62.0,2.5007111e-08
2021-01-30,71.6,0,62.0,
2021-01-31,71.2,0,61.0,1.4642659e-08
2021-02-01,70.8,0,61.0,1.0213067e-08
2021-02-02,70.2,9,60.0,1.7337504e-08
2021-02-03,71.3,7,59.0,5.8224607e-09
2021-02-04,71.2,0,58.0,5.3746523e-09
2021-02-05,71.1,0,60.0,2.1986615e-09
2021-02-06,71.0,0,60.0,5.2892135e-09
2021-02-07,70.8,0,59.0,1e-09
2021-02-08,71.3,2,59.0,3.082058e-09
2021-02-09,71.0,2,59.0,4.798279e-09
2021-02-10,71.0,0,59.0,3.5018599e-07
2021-02-11,70.5,0,59.0,7.993879e-09
2021-02-12,71.7,0,59.0,7.766392e-09
2021-02-13,69.6,0,60.0,1e-09
2021-02-14,69.7,0,58.0,7.87421e-09
2021-02-15,69.54322591470067,0,58.0,7.746914e-09
2021-02-16,69.1,0,56.0,1e-09
2021-02-17,70.0,0,57.0,2.4071946e-08
2021-02-18,70.6,10,58.0,5.0555254e-08
2021-02-19,69.9,9,58.0,2.5043763e-08
2021-02-20,71.7,9,58.0,4.4036035e-08
2021-02-21,70.9,10,59.0,2.6058242e-08
2021-02-22,73.2,16,59.0,2.103478e-08
2021-02-23,74.2,36,,3.838407e-08
2021-02-24,77.6,38,,1.574584e-07
2021-02-25,77.1,34,,9.038108e-08
2021-02-26,78.1,18,,7.528536e-08
2021-02-27,76.4,17,,5.6897896e-08
2021-02-28,75.7,13,,5.8218387e-08
2021-03-01,72.7,10,,5.0197066e-08
2021-03-02,73.3,16,,2.5774769e-08
2021-03-02,74.3,16,,2.5774769e-08
2021-03-03,74.4,35,,3.903287e-08
2021-03-04,74.1,30,,4.3067278e-08
2021-03-05,73.9,13,,2.922366e-08
2021-03-06,74.4,7,,8.04067e-09
2021-03-07,75.05467659966116,21,,5.2372116e-08
2021-03-08,75.02820135688769,14,,5.2032636e-08
2021-03-09,75.4,15,,6.344466e-08
2021-03-10,75.3,17,,5.545969e-08
2021-03-11,74.6,22,,4.202881e-08
2021-03-12,74.7,14,,1.9492065e-08
2021-03-13,75.0,11,,1.4233318e-08
2021-03-14,74.2,23,,2.8462456e-08
2021-03-15,73.1,24,,4.386928e-08
2021-03-16,72.9,19,,4.581203e-08
2021-03-17,73.80095283716479,13,,5.2129305e-08
2021-03-18,72.5,13,,4.1534737e-08
2021-03-19,72.5,13,60.0,3.5694352e-08
2021-03-20,74.1,11,60.0,2.191426e-08
2021-03-21,74.6,8,61.0,5.0748238e-08
2021-03-22,76.0,22,62.0,5.782489e-08
2021-03-23,76.4,27,62.0,8.487616e-08
2021-03-24,75.3,30,62.0,5.483136e-08
2021-03-25,74.8,27,62.0,2.8656485e-08
2021-03-26,74.7,25,62.0,3.482602e-08
2021-03-27,74.7,19,62.0,3.1701013e-08
2021-03-28,73.6,12,61.0,3.1379596e-08
2021-03-29,73.2,12,62.0,2.413994e-08
2021-03-30,74.5,9,60.0,2.0345638e-08
2021-03-31,72.4,0,60.0,1.1580407e-08
2021-04-01,72.80678470064454,0,59.0,1.6585883e-08
2021-04-02,71.4,0,59.0,1.3488323e-08
2021-04-03,72.2,4,58.0,9.783396e-09
2021-04-04,72.0,12,58.0,1.4093761e-08
2021-04-05,71.8,11,58.0,6.7380954e-09
2021-04-06,71.3,6,58.0,6.5267125e-09
2021-04-07,70.7,0,57.0,3.6517418e-09
2021-04-08,70.5,0,57.0,3.5198586e-09
2021-04-09,70.8,0,57.0,3.1743448e-09
2021-04-10,70.8,0,57.0,5.2302007e-09
2021-04-11,72.2,10,58.0,2.4130669e-08
2021-04-12,74.5,14,59.0,4.5124953e-08
2021-04-13,73.6,19,59.0,2.4274806e-08
2021-04-14,74.3,21,60.0,4.066015e-08
2021-04-15,76.0,25,61.0,8.5227555e-08
2021-04-16,75.2,35,62.0,4.9889987e-08
2021-04-17,75.9,15,61.0,4.2513125e-08
2021-04-18,76.4,18,61.0,6.027267e-08
2021-04-19,81.1,36,62.0,1.1702295e-07
2021-04-20,78.31298312436343,57,67.0,9.801448e-07
2021-04-21,77.7,46,65.0,1.944483e-07
2021-04-22,78.6,44,63.0,2.6824958e-07
2021-04-23,76.1,37,62.0,2.8129477e-07
2021-04-24,77.7,54,62.0,1.5132954e-07
2021-04-25,78.7,55,64.0,7.102047e-08
2021-04-26,79.2,50,65.0,8.025874e-08
2021-04-27,79.4,55,65.0,7.684083e-08
2021-04-28,77.9,46,63.0,
2021-04-29,78.0,37,62.0,5.7027563e-08
2021-04-30,74.0,28,61.0,
2021-05-01,72.7,10,59.0,3.1998905e-08
2021-05-02,73.1,0,57.0,3.6810338e-08
